TITLE     = "DT Interpolated Flow Field"
 1.385454554E-02 4.777361393E+00 4.778842070E+15
 1.411111094E-02 4.767893791E+00 4.769452734E+15
 1.436767634E-02 4.757952690E+00 4.759591489E+15
 1.462424267E-02 4.744537354E+00 4.746265816E+15
 1.488080807E-02 4.730748653E+00 4.732569703E+15
 1.513737347E-02 4.713233471E+00 4.715173474E+15
 1.539393980E-02 4.695237160E+00 4.697299968E+15
 1.565050520E-02 4.673393726E+00 4.675612531E+15
 1.590707153E-02 4.650713444E+00 4.653094017E+15
 1.616363600E-02 4.624223232E+00 4.626788953E+15
 1.642020233E-02 4.596248627E+00 4.599019842E+15
 1.667676680E-02 4.564773083E+00 4.567796504E+15
 1.693333313E-02 4.530758858E+00 4.534062220E+15
 1.718989946E-02 4.493818283E+00 4.497430981E+15
 1.744646393E-02 4.452803135E+00 4.456772404E+15
 1.770303026E-02 4.409871101E+00 4.414218405E+15
 1.795959659E-02 4.360760212E+00 4.365821371E+15
 1.821616106E-02 4.309233189E+00 4.315122772E+15
 1.847272739E-02 4.251795292E+00 4.258786491E+15
 1.872929372E-02 4.188170433E+00 4.196618987E+15
 1.898585819E-02 4.120358944E+00 4.130515951E+15
 1.924242452E-02 4.040248871E+00 4.053160637E+15
 1.949898899E-02 3.951875925E+00 3.968273025E+15
 1.975555532E-02 3.854940891E+00 3.875580114E+15
 2.001212165E-02 3.735925674E+00 3.763329265E+15
 2.026868612E-02 3.600802422E+00 3.637603492E+15
 2.052525245E-02 3.446649313E+00 3.496379331E+15
 2.078181878E-02 3.260694027E+00 3.330691840E+15
 2.103838325E-02 3.033676386E+00 3.136258939E+15
 2.129494958E-02 2.764814377E+00 2.918076211E+15
 2.155151591E-02 2.446305037E+00 2.676287538E+15
 2.180808038E-02 2.071064234E+00 2.412782436E+15
 2.206464671E-02 1.637740970E+00 2.132521190E+15
 2.232121304E-02 1.184257984E+00 1.853898743E+15
 2.257777750E-02 7.659960389E-01 1.592775066E+15
 2.283434384E-02 4.327175021E-01 1.361910105E+15
 2.309090830E-02 2.093786001E-01 1.167913814E+15
 2.334747463E-02 8.538787067E-02 1.010150203E+15
 2.360404097E-02 3.030952066E-02 8.847097772E+14
 2.386060543E-02 1.027765870E-02 7.857456105E+14
 2.411717176E-02 3.146791365E-03 7.056889636E+14
 2.437373810E-02 9.764976567E-04 6.404354584E+14
 2.463030256E-02 3.990638652E-04 5.860109750E+14
 2.488686889E-02 2.361668157E-04 5.398174273E+14
 2.514343522E-02 1.853415597E-04 5.005757540E+14
