TITLE = "DT cycle-start spatial average"
VARIABLES = "step", "wallTime", "targetCycle", "runTime", "runCyc", "NeAve", "NiAve", "EeAve"
ZONE T="Average_phase0", F=POINT
0	0.00000000	0	0.00000000e+00	0.00000000	1.00000000e+14	1.00000000e+14	2.40315765e-05
24	0.32228426	1	7.37463127e-08	1.00000000	9.94641881e+13	1.15750056e+14	1.19723713e-04
49	0.64724074	2	1.47492625e-07	2.00000000	1.24014630e+14	1.47595419e+14	1.50568663e-04
74	0.97262378	3	2.21238938e-07	3.00000000	1.57743163e+14	1.86520672e+14	1.91087496e-04
99	1.29894448	4	2.94985251e-07	4.00000000	1.99172019e+14	2.32509244e+14	2.39685196e-04
124	1.62486728	5	3.68731563e-07	5.00000000	2.47071283e+14	2.84842247e+14	2.94596537e-04
149	1.95258613	6	4.42477876e-07	6.00000000	2.99849952e+14	3.42124770e+14	3.53771989e-04
174	2.28101171	7	5.16224189e-07	7.00000000	3.55735086e+14	4.02617633e+14	4.15017707e-04
199	2.60703277	8	5.89970501e-07	8.00000000	4.13031419e+14	4.64572715e+14	4.76778826e-04
224	2.93251015	9	6.63716814e-07	9.00000000	4.70380576e+14	5.26554913e+14	5.37625281e-04
249	3.25438602	10	7.37463127e-07	10.00000000	5.26724596e+14	5.87427303e+14	5.96376251e-04
274	3.57703471	11	8.11209440e-07	11.00000000	5.81570451e+14	6.46644643e+14	6.52584226e-04
299	3.89829492	12	8.84955752e-07	12.00000000	6.34643361e+14	7.03885537e+14	7.06086400e-04
324	4.21970307	13	9.58702065e-07	13.00000000	6.85794628e+14	7.58977872e+14	7.56946264e-04
349	4.54213230	14	1.03244838e-06	14.00000000	7.35117213e+14	8.12005622e+14	8.05429354e-04
374	4.86394683	15	1.10619469e-06	15.00000000	7.82805192e+14	8.63159802e+14	8.51886947e-04
399	5.18558244	16	1.17994100e-06	16.00000000	8.29117235e+14	9.12697046e+14	8.96888832e-04
424	5.50811220	17	1.25368732e-06	17.00000000	8.74254359e+14	9.60820156e+14	9.40528817e-04
449	5.83260293	18	1.32743363e-06	18.00000000	9.18320844e+14	1.00764244e+15	9.83207249e-04
474	6.15693402	19	1.40117994e-06	19.00000000	9.61403817e+14	1.05326167e+15	1.02477926e-03
499	6.48173114	20	1.47492625e-06	20.00000000	1.00347383e+15	1.09766105e+15	1.06530890e-03
524	6.80614435	21	1.54867257e-06	21.00000000	1.04449945e+15	1.14082305e+15	1.10474768e-03
549	7.13092232	22	1.62241888e-06	22.00000000	1.08443610e+15	1.18271854e+15	1.14299497e-03
574	7.45582517	23	1.69616519e-06	23.00000000	1.12328533e+15	1.22336563e+15	1.18012325e-03
599	7.78256393	24	1.76991150e-06	24.00000000	1.16098115e+15	1.26271388e+15	1.21611143e-03
624	8.10840930	25	1.84365782e-06	25.00000000	1.19762580e+15	1.30088035e+15	1.25090558e-03
649	8.43347143	26	1.91740413e-06	26.00000000	1.23337750e+15	1.33803477e+15	1.28454993e-03
674	8.75688097	27	1.99115044e-06	27.00000000	1.26837674e+15	1.37433184e+15	1.31723924e-03
699	9.08232709	28	2.06489676e-06	28.00000000	1.30259618e+15	1.40975605e+15	1.34907531e-03
724	9.40729659	29	2.13864307e-06	29.00000000	1.33602192e+15	1.44430330e+15	1.38004415e-03
749	9.73216739	30	2.21238938e-06	30.00000000	1.36864247e+15	1.47796963e+15	1.41016739e-03
774	10.05899486	31	2.28613569e-06	31.00000000	1.40044009e+15	1.51074373e+15	1.43942338e-03
799	10.38427878	32	2.35988201e-06	32.00000000	1.43140353e+15	1.54261944e+15	1.46778900e-03
824	10.70954598	33	2.43362832e-06	33.00000000	1.46151573e+15	1.57358411e+15	1.49525773e-03
849	11.03520193	34	2.50737463e-06	34.00000000	1.49074801e+15	1.60361327e+15	1.52189679e-03
874	11.36138501	35	2.58112094e-06	35.00000000	1.51909434e+15	1.63270439e+15	1.54767584e-03
899	11.68623017	36	2.65486726e-06	36.00000000	1.54655647e+15	1.66086289e+15	1.57256920e-03
924	12.01166300	37	2.72861357e-06	37.00000000	1.57317622e+15	1.68813383e+15	1.59657764e-03
