TITLE = "DT cycle-start spatial average"
VARIABLES = "step", "wallTime", "targetCycle", "runTime", "runCyc", "NeAve", "NiAve", "EeAve"
ZONE T="Average_phase0", F=POINT
0	0.00000000	0	0.00000000e+00	0.00000000	1.00000000e+14	1.00000000e+14	2.40315765e-05
49	0.63874737	1	7.37463127e-08	1.00000000	9.80186739e+13	1.15568992e+14	1.18374405e-04
99	1.28122080	2	1.47492625e-07	2.00000000	1.22664271e+14	1.47156566e+14	1.49105214e-04
149	1.92485804	3	2.21238938e-07	3.00000000	1.56164707e+14	1.85642310e+14	1.89174377e-04
199	2.57168407	4	2.94985251e-07	4.00000000	1.97017983e+14	2.30904854e+14	2.36874584e-04
249	3.21710099	5	3.68731563e-07	5.00000000	2.43872049e+14	2.82074069e+14	2.90304581e-04
299	3.86021178	6	4.42477876e-07	6.00000000	2.95025721e+14	3.37615289e+14	3.47303220e-04
349	4.50323400	7	5.16224189e-07	7.00000000	3.48731433e+14	3.95790771e+14	4.05792349e-04
399	5.14902523	8	5.89970501e-07	8.00000000	4.03405451e+14	4.54954670e+14	4.64362561e-04
449	5.79450557	9	6.63716814e-07	9.00000000	4.57725072e+14	5.13705195e+14	5.21693073e-04
499	6.43936398	10	7.37463127e-07	10.00000000	5.10918707e+14	5.71201474e+14	5.76916321e-04
549	7.08179165	11	8.11209440e-07	11.00000000	5.62523052e+14	6.26933621e+14	6.29622007e-04
599	7.72526740	12	8.84955752e-07	12.00000000	6.12346262e+14	6.80674607e+14	6.79677377e-04
649	8.37004733	13	9.58702065e-07	13.00000000	6.60286631e+14	7.32312060e+14	7.27226657e-04
699	9.01292648	14	1.03244838e-06	14.00000000	7.06497794e+14	7.81989454e+14	7.72597484e-04
749	9.65907038	15	1.10619469e-06	15.00000000	7.51185630e+14	8.29915104e+14	8.16135779e-04
799	10.30331003	16	1.17994100e-06	16.00000000	7.94608144e+14	8.76357438e+14	8.58203401e-04
849	10.94816753	17	1.25368732e-06	17.00000000	8.36927237e+14	9.21485573e+14	8.99093819e-04
899	11.59194334	18	1.32743363e-06	18.00000000	8.78279013e+14	9.65442955e+14	9.39093142e-04
949	12.23802752	19	1.40117994e-06	19.00000000	9.18705405e+14	1.00827995e+15	9.78081272e-04
999	12.88331652	20	1.47492625e-06	20.00000000	9.58190079e+14	1.04999259e+15	1.01611437e-03
1049	13.53121219	21	1.54867257e-06	21.00000000	9.96690105e+14	1.09054874e+15	1.05312032e-03
1099	14.17454638	22	1.62241888e-06	22.00000000	1.03419135e+15	1.12994543e+15	1.08907146e-03
1149	14.82199949	23	1.69616519e-06	23.00000000	1.07068083e+15	1.16818189e+15	1.12400151e-03
1199	15.46927226	24	1.76991150e-06	24.00000000	1.10610895e+15	1.20522091e+15	1.15785114e-03
1249	16.11192161	25	1.84365782e-06	25.00000000	1.14054248e+15	1.24114097e+15	1.19058330e-03
1299	16.75711779	26	1.91740413e-06	26.00000000	1.17414581e+15	1.27611700e+15	1.22227263e-03
1349	17.40075999	27	1.99115044e-06	27.00000000	1.20704733e+15	1.31028965e+15	1.25304128e-03
1399	18.04666019	28	2.06489676e-06	28.00000000	1.23923003e+15	1.34365324e+15	1.28301307e-03
1449	18.69369558	29	2.13864307e-06	29.00000000	1.27068740e+15	1.37620996e+15	1.31219147e-03
1499	19.33921806	30	2.21238938e-06	30.00000000	1.30140453e+15	1.40795103e+15	1.34058995e-03
1549	19.98656818	31	2.28613569e-06	31.00000000	1.33136188e+15	1.43886569e+15	1.36817895e-03
1599	20.63308958	32	2.35988201e-06	32.00000000	1.36054531e+15	1.46894542e+15	1.39496577e-03
1649	21.27982298	33	2.43362832e-06	33.00000000	1.38894743e+15	1.49818712e+15	1.42094517e-03
1699	21.92359283	34	2.50737463e-06	34.00000000	1.41655134e+15	1.52657749e+15	1.44614793e-03
1749	22.57038437	35	2.58112094e-06	35.00000000	1.44333644e+15	1.55409921e+15	1.47054707e-03
