TITLE = "DT cycle-start spatial average"
VARIABLES = "step", "wallTime", "targetCycle", "runTime", "runCyc", "NeAve", "NiAve", "EeAve"
ZONE T="Average_phase0", F=POINT
0	0.00000000	0	0.00000000e+00	0.00000000	1.00000000e+14	1.00000000e+14	2.40315765e-05
99	0.93002598	1	7.37463127e-08	1.00000000	9.73198446e+13	1.15435577e+14	1.17605686e-04
199	1.86432639	2	1.47492625e-07	2.00000000	1.21891680e+14	1.46787043e+14	1.48146549e-04
299	2.77966658	3	2.21238938e-07	3.00000000	1.55167783e+14	1.84945699e+14	1.87875633e-04
399	3.71489194	4	2.94985251e-07	4.00000000	1.95621475e+14	2.29730042e+14	2.35018575e-04
499	4.67561421	5	3.68731563e-07	5.00000000	2.41863992e+14	2.80219796e+14	2.87654503e-04
599	5.61110041	6	4.42477876e-07	6.00000000	2.92182735e+14	3.34857733e+14	3.43604133e-04
699	6.54425593	7	5.16224189e-07	7.00000000	3.44872003e+14	3.91940039e+14	4.00864517e-04
799	7.47256973	8	5.89970501e-07	8.00000000	3.98398475e+14	4.49871418e+14	4.58129559e-04
899	8.40463934	9	6.63716814e-07	9.00000000	4.51504109e+14	5.07317583e+14	5.14101574e-04
999	9.31251123	10	7.37463127e-07	10.00000000	5.03449991e+14	5.63472713e+14	5.67980343e-04
1099	10.18983416	11	8.11209440e-07	11.00000000	5.53827277e+14	6.17883284e+14	6.19398006e-04
1199	11.05523337	12	8.84955752e-07	12.00000000	6.02425000e+14	6.70310069e+14	6.68193144e-04
1299	11.92895481	13	9.58702065e-07	13.00000000	6.49220464e+14	7.20715856e+14	7.14600550e-04
1399	12.81335341	14	1.03244838e-06	14.00000000	6.94351508e+14	7.69235026e+14	7.58906014e-04
1499	13.70111719	15	1.10619469e-06	15.00000000	7.38017561e+14	8.16069797e+14	8.01425485e-04
1599	14.59067975	16	1.17994100e-06	16.00000000	7.80433322e+14	8.61442345e+14	8.42526857e-04
1699	15.47894297	17	1.25368732e-06	17.00000000	8.21807721e+14	9.05569663e+14	8.82525179e-04
1799	16.36948867	18	1.32743363e-06	18.00000000	8.62250576e+14	9.48573375e+14	9.21651457e-04
1899	17.25672999	19	1.40117994e-06	19.00000000	9.01798256e+14	9.90497402e+14	9.59796470e-04
1999	18.15336658	20	1.47492625e-06	20.00000000	9.40427870e+14	1.03132748e+15	9.96986088e-04
2099	19.05417534	21	1.54867257e-06	21.00000000	9.78097694e+14	1.07103232e+15	1.03321903e-03
2199	19.94224274	22	1.62241888e-06	22.00000000	1.01479937e+15	1.10961423e+15	1.06844416e-03
2299	20.82357350	23	1.69616519e-06	23.00000000	1.05051331e+15	1.14706544e+15	1.10264719e-03
2399	21.71775256	24	1.76991150e-06	24.00000000	1.08520777e+15	1.18336153e+15	1.13582537e-03
2499	22.60196972	25	1.84365782e-06	25.00000000	1.11895279e+15	1.21858568e+15	1.16792064e-03
2599	23.49251824	26	1.91740413e-06	26.00000000	1.15189159e+15	1.25289338e+15	1.19902126e-03
2699	24.38260979	27	1.99115044e-06	27.00000000	1.18414412e+15	1.28641618e+15	1.22922805e-03
2799	25.29052280	28	2.06489676e-06	28.00000000	1.21571185e+15	1.31916585e+15	1.25865023e-03
2899	26.19132916	29	2.13864307e-06	29.00000000	1.24656907e+15	1.35112528e+15	1.28729403e-03
2999	27.12039537	30	2.21238938e-06	30.00000000	1.27669700e+15	1.38228268e+15	1.31515576e-03
3099	28.05304064	31	2.28613569e-06	31.00000000	1.30607810e+15	1.41262644e+15	1.34223064e-03
3199	28.95803220	32	2.35988201e-06	32.00000000	1.33470188e+15	1.44215102e+15	1.36851261e-03
3299	29.84829746	33	2.43362832e-06	33.00000000	1.36255839e+15	1.47085030e+15	1.39400946e-03
3399	30.76333000	34	2.50737463e-06	34.00000000	1.38964205e+15	1.49871899e+15	1.41874438e-03
3499	31.66254471	35	2.58112094e-06	35.00000000	1.41593107e+15	1.52574225e+15	1.44271349e-03
3599	32.56668883	36	2.65486726e-06	36.00000000	1.44140999e+15	1.55190990e+15	1.46588646e-03
3699	33.45992820	37	2.72861357e-06	37.00000000	1.46609546e+15	1.57724139e+15	1.48823409e-03
3799	34.34659593	38	2.80235988e-06	38.00000000	1.49002544e+15	1.60177733e+15	1.50979287e-03
3899	35.23148782	39	2.87610619e-06	39.00000000	1.51323396e+15	1.62555456e+15	1.53060980e-03
3999	36.12717792	40	2.94985251e-06	40.00000000	1.53574795e+15	1.64860276e+15	1.55074459e-03
4099	37.02255778	41	3.02359882e-06	41.00000000	1.55761042e+15	1.67096752e+15	1.57023877e-03
4199	37.91026106	42	3.09734513e-06	42.00000000	1.57884545e+15	1.69267547e+15	1.58912932e-03
4299	38.80604405	43	3.17109145e-06	43.00000000	1.59948818e+15	1.71376420e+15	1.60745759e-03
4399	39.71325655	44	3.24483776e-06	44.00000000	1.61955976e+15	1.73425698e+15	1.62524650e-03
4499	40.61103927	45	3.31858407e-06	45.00000000	1.63909224e+15	1.75418776e+15	1.64251896e-03
4599	41.50542093	46	3.39233038e-06	46.00000000	1.65811094e+15	1.77358350e+15	1.65930436e-03
4699	42.39969609	47	3.46607670e-06	47.00000000	1.67662924e+15	1.79245902e+15	1.67562042e-03
4799	43.28535899	48	3.53982301e-06	48.00000000	1.69467934e+15	1.81084777e+15	1.69149154e-03
4899	44.18509669	49	3.61356932e-06	49.00000000	1.71227841e+15	1.82876812e+15	1.70694182e-03
4999	45.07384875	50	3.68731563e-06	50.00000000	1.72943686e+15	1.84623156e+15	1.72198441e-03
5099	45.95069974	51	3.76106195e-06	51.00000000	1.74618199e+15	1.86326640e+15	1.73664972e-03
5199	46.86386369	52	3.83480826e-06	52.00000000	1.76252895e+15	1.87988863e+15	1.75095780e-03
5299	47.78035070	53	3.90855457e-06	53.00000000	1.77848736e+15	1.89610804e+15	1.76493131e-03
5399	48.70045681	54	3.98230088e-06	54.00000000	1.79407909e+15	1.91194952e+15	1.77857628e-03
5499	49.60635734	55	4.05604720e-06	55.00000000	1.80931931e+15	1.92742862e+15	1.79191827e-03
5599	50.49815729	56	4.12979351e-06	56.00000000	1.82421738e+15	1.94255594e+15	1.80496042e-03
5699	51.38298877	57	4.20353982e-06	57.00000000	1.83878840e+15	1.95734722e+15	1.81771604e-03
5799	52.28331033	58	4.27728614e-06	58.00000000	1.85304712e+15	1.97181744e+15	1.83020480e-03
5899	53.18947948	59	4.35103245e-06	59.00000000	1.86700789e+15	1.98598137e+15	1.84243828e-03
5999	54.08732659	60	4.42477876e-06	60.00000000	1.88067601e+15	1.99984472e+15	1.85442287e-03
6099	54.98537266	61	4.49852507e-06	61.00000000	1.89405548e+15	2.01341193e+15	1.86615926e-03
6199	55.86983107	62	4.57227139e-06	62.00000000	1.90716170e+15	2.02669773e+15	1.87766292e-03
6299	56.76189752	63	4.64601770e-06	63.00000000	1.92000987e+15	2.03971916e+15	1.88893499e-03
6399	57.66194753	64	4.71976401e-06	64.00000000	1.93260967e+15	2.05248630e+15	1.89998835e-03
6499	58.55619130	65	4.79351032e-06	65.00000000	1.94496843e+15	2.06500463e+15	1.91082208e-03
6599	59.47520930	66	4.86725664e-06	66.00000000	1.95709530e+15	2.07728631e+15	1.92143490e-03
6699	60.36419448	67	4.94100295e-06	67.00000000	1.96900458e+15	2.08934563e+15	1.93184249e-03
6799	61.26927264	68	5.01474926e-06	68.00000000	1.98069191e+15	2.10117817e+15	1.94205171e-03
6899	62.17377189	69	5.08849558e-06	69.00000000	1.99216576e+15	2.11279252e+15	1.95205805e-03
6999	63.07550726	70	5.16224189e-06	70.00000000	2.00343555e+15	2.12419828e+15	1.96187751e-03
7099	63.99282991	71	5.23598820e-06	71.00000000	2.01450379e+15	2.13539810e+15	1.97151221e-03
7199	64.89136312	72	5.30973451e-06	72.00000000	2.02537513e+15	2.14639695e+15	1.98096840e-03
7299	65.79595327	73	5.38348083e-06	73.00000000	2.03605149e+15	2.15719690e+15	1.99024899e-03
7399	66.69151119	74	5.45722714e-06	74.00000000	2.04654589e+15	2.16781110e+15	1.99935524e-03
7499	67.58333642	75	5.53097345e-06	75.00000000	2.05685735e+15	2.17823876e+15	2.00829825e-03
7599	68.47664606	76	5.60471976e-06	76.00000000	2.06698627e+15	2.18848036e+15	2.01707581e-03
7699	69.38530648	77	5.67846608e-06	77.00000000	2.07693774e+15	2.19854111e+15	2.02569168e-03
7799	70.27684834	78	5.75221239e-06	78.00000000	2.08671823e+15	2.20842770e+15	2.03415226e-03
7899	71.17383980	79	5.82595870e-06	79.00000000	2.09633433e+15	2.21814683e+15	2.04246352e-03
7999	72.09330291	80	5.89970501e-06	80.00000000	2.10578891e+15	2.22770154e+15	2.05062734e-03
8099	73.03153942	81	5.97345133e-06	81.00000000	2.11507940e+15	2.23708938e+15	2.05864692e-03
8199	73.95718870	82	6.04719764e-06	82.00000000	2.12420686e+15	2.24631140e+15	2.06651859e-03
8299	74.85768180	83	6.12094395e-06	83.00000000	2.13318659e+15	2.25538301e+15	2.07425081e-03
8399	75.76846586	84	6.19469027e-06	84.00000000	2.14201816e+15	2.26430385e+15	2.08185414e-03
8499	76.67878054	85	6.26843658e-06	85.00000000	2.15070187e+15	2.27307426e+15	2.08932637e-03
8599	77.60206026	86	6.34218289e-06	86.00000000	2.15923901e+15	2.28169568e+15	2.09666087e-03
8699	78.51836586	87	6.41592920e-06	87.00000000	2.16764056e+15	2.29017922e+15	2.10386662e-03
8799	79.42681977	88	6.48967552e-06	88.00000000	2.17590692e+15	2.29852535e+15	2.11096027e-03
8899	80.34091623	89	6.56342183e-06	89.00000000	2.18403736e+15	2.30673343e+15	2.11793434e-03
8999	81.26386921	90	6.63716814e-06	90.00000000	2.19204068e+15	2.31481229e+15	2.12478826e-03
9099	82.26197528	91	6.71091445e-06	91.00000000	2.19991787e+15	2.32276299e+15	2.13153033e-03
9199	83.23706026	92	6.78466077e-06	92.00000000	2.20766595e+15	2.33058268e+15	2.13816372e-03
9299	84.17431180	93	6.85840708e-06	93.00000000	2.21529393e+15	2.33828033e+15	2.14468512e-03
9399	85.11811198	94	6.93215339e-06	94.00000000	2.22280157e+15	2.34585582e+15	2.15109796e-03
9499	86.06086068	95	7.00589971e-06	95.00000000	2.23018717e+15	2.35330742e+15	2.15741085e-03
9599	87.00039182	96	7.07964602e-06	96.00000000	2.23746005e+15	2.36064460e+15	2.16361879e-03
9699	87.95950878	97	7.15339233e-06	97.00000000	2.24462081e+15	2.36786798e+15	2.16972855e-03
9799	88.89158026	98	7.22713864e-06	98.00000000	2.25166591e+15	2.37497413e+15	2.17574079e-03
9899	89.80216997	99	7.30088496e-06	99.00000000	2.25860150e+15	2.38196929e+15	2.18165039e-03
9999	90.73827813	100	7.37463127e-06	100.00000000	2.26542870e+15	2.38885461e+15	2.18747249e-03
10099	91.69130859	101	7.44837758e-06	101.00000000	2.27215072e+15	2.39563334e+15	2.19319559e-03
10199	92.61701340	102	7.52212389e-06	102.00000000	2.27876042e+15	2.40229836e+15	2.19883517e-03
10299	93.55811845	103	7.59587021e-06	103.00000000	2.28527146e+15	2.40886336e+15	2.20437182e-03
10399	94.48159168	104	7.66961652e-06	104.00000000	2.29167528e+15	2.41531983e+15	2.20982970e-03
10499	95.38759722	105	7.74336283e-06	105.00000000	2.29798089e+15	2.42167674e+15	2.21519041e-03
10599	96.31256314	106	7.81710914e-06	106.00000000	2.30420233e+15	2.42794811e+15	2.22046420e-03
10699	97.26095720	107	7.89085546e-06	107.00000000	2.31033277e+15	2.43412706e+15	2.22567581e-03
10799	98.17167436	108	7.96460177e-06	108.00000000	2.31637440e+15	2.44021711e+15	2.23080339e-03
10899	99.09863148	109	8.03834808e-06	109.00000000	2.32232555e+15	2.44621598e+15	2.23585355e-03
10999	100.04134287	110	8.11209440e-06	110.00000000	2.32819232e+15	2.45212950e+15	2.24082095e-03
11099	100.97298150	111	8.18584071e-06	111.00000000	2.33397798e+15	2.45796085e+15	2.24571611e-03
11199	101.91282720	112	8.25958702e-06	112.00000000	2.33968494e+15	2.46371243e+15	2.25054230e-03
11299	102.83482784	113	8.33333333e-06	113.00000000	2.34531193e+15	2.46938298e+15	2.25530365e-03
11399	103.74407179	114	8.40707965e-06	114.00000000	2.35086466e+15	2.47497815e+15	2.25999674e-03
11499	104.65777450	115	8.48082596e-06	115.00000000	2.35634246e+15	2.48049770e+15	2.26462750e-03
11599	105.55645977	116	8.55457227e-06	116.00000000	2.36174313e+15	2.48593976e+15	2.26918989e-03
11699	106.47266658	117	8.62831858e-06	117.00000000	2.36706965e+15	2.49130697e+15	2.27368598e-03
11799	107.38672057	118	8.70206490e-06	118.00000000	2.37232539e+15	2.49660258e+15	2.27811694e-03
11899	108.27971050	119	8.77581121e-06	119.00000000	2.37750731e+15	2.50182354e+15	2.28249081e-03
11999	109.19296843	120	8.84955752e-06	120.00000000	2.38261855e+15	2.50697302e+15	2.28679780e-03
12099	110.08491789	121	8.92330383e-06	121.00000000	2.38767327e+15	2.51206518e+15	2.29103671e-03
12199	111.00311415	122	8.99705015e-06	122.00000000	2.39267724e+15	2.51710585e+15	2.29522444e-03
12299	111.92285055	123	9.07079646e-06	123.00000000	2.39762659e+15	2.52209118e+15	2.29936639e-03
12399	112.84389748	124	9.14454277e-06	124.00000000	2.40252169e+15	2.52702154e+15	2.30346081e-03
12499	113.75888908	125	9.21828909e-06	125.00000000	2.40736316e+15	2.53189762e+15	2.30750970e-03
12599	114.64964456	126	9.29203540e-06	126.00000000	2.41215280e+15	2.53672119e+15	2.31151150e-03
12699	115.54673775	127	9.36578171e-06	127.00000000	2.41689402e+15	2.54149571e+15	2.31547075e-03
12799	116.44535645	128	9.43952802e-06	128.00000000	2.42158582e+15	2.54622016e+15	2.31938829e-03
12899	117.33653000	129	9.51327434e-06	129.00000000	2.42623106e+15	2.55089741e+15	2.32326118e-03
12999	118.23287948	130	9.58702065e-06	130.00000000	2.43083079e+15	2.55552852e+15	2.32709569e-03
13099	119.15477552	131	9.66076696e-06	131.00000000	2.43538231e+15	2.56011083e+15	2.33089223e-03
13199	120.05315605	132	9.73451327e-06	132.00000000	2.43988630e+15	2.56464504e+15	2.33464649e-03
13299	120.94669163	133	9.80825959e-06	133.00000000	2.44434176e+15	2.56913016e+15	2.33836094e-03
13399	121.85961934	134	9.88200590e-06	134.00000000	2.44874946e+15	2.57356699e+15	2.34203309e-03
13499	122.76062305	135	9.95575221e-06	135.00000000	2.45311067e+15	2.57795682e+15	2.34566377e-03
13599	123.64951137	136	1.00294985e-05	136.00000000	2.45742867e+15	2.58230292e+15	2.34925500e-03
13699	124.52602323	137	1.01032448e-05	137.00000000	2.46170498e+15	2.58660684e+15	2.35281057e-03
13799	125.43909076	138	1.01769912e-05	138.00000000	2.46593675e+15	2.59086574e+15	2.35633155e-03
13899	126.33153618	139	1.02507375e-05	139.00000000	2.47012442e+15	2.59508003e+15	2.35981492e-03
13999	127.22481015	140	1.03244838e-05	140.00000000	2.47426669e+15	2.59924846e+15	2.36326325e-03
14099	128.14076734	141	1.03982301e-05	141.00000000	2.47836353e+15	2.60337101e+15	2.36666990e-03
14199	129.05033613	142	1.04719764e-05	142.00000000	2.48242057e+15	2.60745332e+15	2.37003742e-03
14299	129.94014950	143	1.05457227e-05	143.00000000	2.48643671e+15	2.61149430e+15	2.37337280e-03
