TITLE = "DT pseudo-time residual history"
VARIABLES = "step", "physicalStep", "inner", "runTime", "runCyc", "pseudoCFL", "dtPhys", "dtau", "Gfluid", "GNe", "GNi", "GEe", "GPhi", "logRelFluid", "logRelNe", "logRelNi", "logRelEe", "logRelPhi"
ZONE T="step_0_phys_0", I=160, SOLUTIONTIME=1.00000000e-02, F=POINT
0	0	0	7.37463127e-10	1.00000000e-02	1.00000000e+03	7.37463127e-10	7.85534618e-11	8.11722442e-01	7.34449013e-03	1.75933529e-05	1.40592533e+00	2.34224996e-13	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00
0	0	1	7.37463127e-10	1.00000000e-02	1.00000000e+03	7.37463127e-10	7.85534280e-11	3.21756794e-01	7.18574927e-03	1.67242168e-05	5.57252786e-01	2.80484980e-05	-4.01879827e-01	-9.48959195e-03	-2.20028243e-02	-4.01910006e-01	8.07827637e+00
0	0	2	7.37463127e-10	1.00000000e-02	1.00000000e+03	7.37463127e-10	7.85533431e-11	3.88173712e-02	6.66801768e-03	1.54504303e-05	6.69021840e-02	9.86832854e-05	-1.32038143e+00	-4.19649086e-02	-5.64080340e-02	-1.32252196e+00	8.62461036e+00
0	0	3	7.37463127e-10	1.00000000e-02	1.00000000e+03	7.37463127e-10	7.85532781e-11	1.87040104e-02	6.42882998e-03	1.42749290e-05	3.17520070e-02	1.30744140e-04	-1.63747282e+00	-5.78297113e-02	-9.07746574e-02	-1.64619107e+00	8.74678899e+00
0	0	4	7.37463127e-10	1.00000000e-02	1.00000000e+03	7.37463127e-10	7.85532132e-11	1.51251239e-02	6.27015580e-03	1.31900219e-05	2.54360589e-02	1.49099957e-04	-1.72970861e+00	-6.86833190e-02	-1.25103097e-01	-1.74251243e+00	8.80384428e+00
0	0	5	7.37463127e-10	1.00000000e-02	1.00000000e+03	7.37463127e-10	7.85531445e-11	1.35135053e-02	6.14475635e-03	1.21886453e-05	2.25850901e-02	1.62307898e-04	-1.77863954e+00	-7.74569844e-02	-1.59393176e-01	-1.79414043e+00	8.84070641e+00
0	0	6	7.37463127e-10	1.00000000e-02	1.00000000e+03	7.37463127e-10	7.85530714e-11	1.24020026e-02	6.03711006e-03	1.12642939e-05	2.06150960e-02	1.72958594e-04	-1.81591573e+00	-8.51325582e-02	-1.93644642e-01	-1.83377689e+00	8.86830891e+00
0	0	7	7.37463127e-10	1.00000000e-02	1.00000000e+03	7.37463127e-10	7.85529941e-11	1.15044154e-02	5.94058725e-03	1.04109744e-05	1.90200956e-02	1.82085247e-04	-1.84854300e+00	-9.21322724e-02	-2.27857235e-01	-1.86874956e+00	8.89064152e+00
0	0	8	7.37463127e-10	1.00000000e-02	1.00000000e+03	7.37463127e-10	7.85529129e-11	1.07314957e-02	5.85176117e-03	9.62316442e-06	1.76423298e-02	1.90197241e-04	-1.87874730e+00	-9.86750589e-02	-2.62030708e-01	-1.90140632e+00	8.90957097e+00
0	0	9	7.37463127e-10	1.00000000e-02	1.00000000e+03	7.37463127e-10	7.85528282e-11	1.00459522e-02	5.76861983e-03	8.89577493e-06	1.64160413e-02	1.97584113e-04	-1.90741645e+00	-1.04889733e-01	-2.96164828e-01	-1.93269382e+00	8.92611878e+00
