TITLE = "DT pseudo-time residual history"
VARIABLES = "step", "physicalStep", "inner", "runTime", "runCyc", "pseudoCFL", "dtPhys", "dtau", "Gfluid", "GNe", "GNi", "GEe", "GPhi", "logRelFluid", "logRelNe", "logRelNi", "logRelEe", "logRelPhi"
ZONE T="step_0_phys_0", I=163, SOLUTIONTIME=1.00000000e-02, F=POINT
0	0	0	7.37463127e-10	1.00000000e-02	5.00000000e+02	7.37463127e-10	3.92767309e-11	8.11722442e-01	7.34449013e-03	1.75933529e-05	1.40592533e+00	1.21609424e-13	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00
0	0	1	7.37463127e-10	1.00000000e-02	5.00000000e+02	7.37463127e-10	3.92767192e-11	3.21189407e-01	7.16291430e-03	1.71350568e-05	5.56270256e-01	1.53204280e-05	-4.02646339e-01	-1.08718964e-02	-1.14630650e-02	-4.02676416e-01	8.10030367e+00
0	0	2	7.37463127e-10	1.00000000e-02	5.00000000e+02	7.37463127e-10	3.92766934e-11	3.94837947e-02	6.63333763e-03	1.64504669e-05	6.80654736e-02	5.21897676e-05	-1.31298867e+00	-4.42295484e-02	-2.91703850e-02	-1.31503538e+00	8.63261813e+00
0	0	3	7.37463127e-10	1.00000000e-02	5.00000000e+02	7.37463127e-10	3.92766708e-11	2.03404665e-02	6.37991094e-03	1.57936139e-05	3.46482355e-02	6.93646537e-05	-1.60104664e+00	-6.11470351e-02	-4.68670964e-02	-1.60828113e+00	8.75617099e+00
0	0	4	7.37463127e-10	1.00000000e-02	5.00000000e+02	7.37463127e-10	3.92766471e-11	1.71543931e-02	6.20860998e-03	1.51633493e-05	2.90563684e-02	7.95627334e-05	-1.67503219e+00	-7.29672727e-02	-6.45534755e-02	-1.68472092e+00	8.81574246e+00
0	0	5	7.37463127e-10	1.00000000e-02	5.00000000e+02	7.37463127e-10	3.92766215e-11	1.58230846e-02	6.07233656e-03	1.45585823e-05	2.67252041e-02	8.70466596e-05	-1.71011640e+00	-8.26058167e-02	-8.22295298e-02	-1.72104122e+00	8.85478488e+00
0	0	6	7.37463127e-10	1.00000000e-02	5.00000000e+02	7.37463127e-10	3.92765940e-11	1.49531126e-02	5.95535179e-03	1.39782690e-05	2.52055613e-02	9.31314262e-05	-1.73467595e+00	-9.10542304e-02	-9.98952200e-02	-1.74646588e+00	8.88412902e+00
0	0	7	7.37463127e-10	1.00000000e-02	5.00000000e+02	7.37463127e-10	3.92765648e-11	1.42667098e-02	5.85080571e-03	1.34214092e-05	2.40080178e-02	9.83526056e-05	-1.75508373e+00	-9.87459752e-02	-1.17550497e-01	-1.76760595e+00	8.90781864e+00
0	0	8	7.37463127e-10	1.00000000e-02	5.00000000e+02	7.37463127e-10	3.92765339e-11	1.36759622e-02	5.75508626e-03	1.28870438e-05	2.29776988e-02	1.02980191e-04	-1.77344966e+00	-1.05909814e-01	-1.35195308e-01	-1.78665572e+00	8.92778646e+00
0	0	9	7.37463127e-10	1.00000000e-02	5.00000000e+02	7.37463127e-10	3.92765015e-11	1.31445879e-02	5.66602963e-03	1.23742536e-05	2.20507716e-02	1.07171110e-04	-1.79066058e+00	-1.12682810e-01	-1.52829602e-01	-1.80453846e+00	8.94511050e+00
