0.0025056513331699615, 0.08887799475265812
0.03296384054615936, 0.3908271372933525
0.06084375085110444, 0.7462029396010932
0.09122023404236007, 1.2082958847400391
0.11393450808435701, 1.6883187624261242
0.12899565142395447, 2.1684778168150993
0.14656244609672175, 2.7375602581910288
0.17427894435819924, 3.4132236656952726
0.21479605269130564, 3.9996913328067834
0.2808871458270919, 4.461148786665577
0.3521892674601231, 4.708990385924776
0.4439542083140418, 4.849706312244101
0.5230365589055026, 4.848299152980908
0.5970440577026084, 4.793601510653557
0.6608836960172855, 4.667910413886393
0.7273742408148816, 4.346442610598179
0.7914136049604634, 3.82928888525751
0.8248767600838851, 3.2415048433513998
0.8481448193843, 2.636108614538225
0.8611905475211301, 2.0664814663507363
0.8691523454167462, 1.4613575909433418
0.8796288730923916, 0.92736334667865
0.8874817296256958, 0.5357645414022567
0.9004366732939328, 0.14407495165727013
0.9387658759339454, 0.01883777723307034
0.9897958257301342, 0.00013617670289001182
